0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
,Name:,Julien,Family name:,Moineau,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,27-11-1903,Place of birth:,"Clichy (Ile-de-France), France ",Date of death:14-05-1980Place of death: ,"    La Teste-de-Buch (Aquitaine), France",Professional:,1927-1937,, , ,,,,,
,Name:,Pierre,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,07-11-1906,Place of birth:,"Livry-Gargan (Ile-de-France), France ",Date of death:14-11-1980Place of death: ,"    Livry-Gargan (Ile-de-France), France",Professional:,1927-1939,, , ,,,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,27-02-1904,Place of birth:,"Saint-Ouen (Ile-de-France), France ",Date of death:18-06-1980Place of death: ,"    Marseille (Provence-Alpes-Cote d'Azur), France",Professional:,1926-1939,, , ,,,,,
,Name:,Joseph,Family name:,Mauclair,Nationality:,France ,Gender:, ,Age:,83 years,Date of birth:,09-03-1906,Place of birth:,"Clichy (Ile-de-France), France ",Date of death:05-02-1990Place of death: ,"    Créteil (Ile-de-France), France",Professional:,1927-19381948,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Marcel,Family name:,Huot,Nationality:,France ,Gender:, ,Age:,57 years,Date of birth:,09-09-1896,Place of birth:,"Epernay (Rhone-Alpes), France ",Date of death:23-04-1954Place of death: ,"    Pantin (Ile-de-France), France",Professional:,1921-1931,, , ,,,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,27-12-1896,Place of birth:,"Lovendegem (Oost-Vlaanderen), Belgium ",Date of death:14-02-1952Place of death: ,"    Maldegem (Oost-Vlaanderen), Belgium",Professional:,1921-1931,, , ,,,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,15-02-1904,Place of birth:,"Ytrac (Auvergne), France ",Date of death:08-09-1983Place of death: ,"    Arcachon (Aquitaine), France",Professional:,1926-1941,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Victor,Family name:,Fontan,Nationality:,France ,Gender:, ,Age:,89 years,Date of birth:,18-06-1892,Place of birth:,"Nay (Aquitaine), France ",Date of death:02-01-1982Place of death: ,"    Saint-Vincent (Aquitaine), France",Professional:,1923-1930,, , ,,,,,
,Name:,Francis,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,64 years,Date of birth:,13-06-1894,Place of birth:,"Paris (Ile-de-France), France ",Date of death:22-02-1959Place of death: ,"    Mantes-la-Jolie (Ile-de-France), France",Professional:,1919-1932,, , ,,,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,27-12-1896,Place of birth:,"Lovendegem (Oost-Vlaanderen), Belgium ",Date of death:14-02-1952Place of death: ,"    Maldegem (Oost-Vlaanderen), Belgium",Professional:,1921-1931,, , ,,,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,26-12-1898,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:09-08-1972Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1925-1935,, , ,,,,,
,Name:,Camiel,Family name:,Vandecasteele,Nationality:,Belgium ,Gender:, ,Age:,58 years,Date of birth:,27-06-1902,Place of birth:,"Sint-Andries (West-Vlaanderen), Belgium ",Date of death:12-02-1961Place of death: ,"    Brugge (West-Vlaanderen), Belgium",Professional:,1920-19301933-1934,, , ,,,,,
,Name:,Ferdinand,Family name:,Le Drogo,Nationality:,France ,Gender:, ,Age:,72 years,Date of birth:,10-10-1903,Place of birth:,"Pontivy (Bretagne), France ",Date of death:23-04-1976Place of death: ,"    Saint-Gildas-de-Rhuys (Bretagne), France",Professional:,1926-1937,, , ,,,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,27-02-1904,Place of birth:,"Saint-Ouen (Ile-de-France), France ",Date of death:18-06-1980Place of death: ,"    Marseille (Provence-Alpes-Cote d'Azur), France",Professional:,1926-1939,, , ,,,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,25-03-1902,Place of birth:,"Oostende (West-Vlaanderen), Belgium ",Date of death:07-07-1968Place of death: ,"    Oostende (West-Vlaanderen), Belgium",Professional:,1926-1935,, , ,,,,,
,Name:,Raymond,Family name:,De Corte,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,17-03-1898,Place of birth:,"Waarschoot (Oost-Vlaanderen), Belgium ",Date of death:30-03-1972Place of death: ,"    Waarschoot (Oost-Vlaanderen), Belgium",Professional:,1924-1934,, , ,,,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,12-05-1900,Place of birth:,"Pont-de-Loup (Hainaut), Belgium ",Date of death:18-06-1954Place of death: ,"    Châtelet (Hainaut), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Pé,Family name:,Verhaegen,Nationality:,Belgium ,Gender:, ,Age:,56 years,Date of birth:,20-02-1902,Place of birth:,"Tremelo (Brabant), Belgium ",Date of death:05-04-1958Place of death: ,"    Leuven (Vlaams-Brabant), Belgium",Professional:,1927-1935,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,25-03-1902,Place of birth:,"Oostende (West-Vlaanderen), Belgium ",Date of death:07-07-1968Place of death: ,"    Oostende (West-Vlaanderen), Belgium",Professional:,1926-1935,, , ,,,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,27-12-1896,Place of birth:,"Lovendegem (Oost-Vlaanderen), Belgium ",Date of death:14-02-1952Place of death: ,"    Maldegem (Oost-Vlaanderen), Belgium",Professional:,1921-1931,, , ,,,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,15-02-1904,Place of birth:,"Ytrac (Auvergne), France ",Date of death:08-09-1983Place of death: ,"    Arcachon (Aquitaine), France",Professional:,1926-1941,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Julien,Family name:,Vervaecke,Nationality:,Belgium ,Gender:, ,Age:, years,Date of birth:,03-11-1899,Place of birth:,"Dadizele (West-Vlaanderen), Belgium ",Date of death:00-05-1940Place of death: ,"    Roncq (Nord-Pas-de-Calais), France",Professional:,1927-1935,, , ,,,,,
,Name:,Pé,Family name:,Verhaegen,Nationality:,Belgium ,Gender:, ,Age:,56 years,Date of birth:,20-02-1902,Place of birth:,"Tremelo (Brabant), Belgium ",Date of death:05-04-1958Place of death: ,"    Leuven (Vlaams-Brabant), Belgium",Professional:,1927-1935,, , ,,,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,12-05-1900,Place of birth:,"Pont-de-Loup (Hainaut), Belgium ",Date of death:18-06-1954Place of death: ,"    Châtelet (Hainaut), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Maurice,Family name:,Geldhof,Nationality:,Belgium ,Gender:, ,Age:,64 years,Date of birth:,22-10-1905,Place of birth:,"Moorslede (West-Vlaanderen), Belgium ",Date of death:26-04-1970Place of death: ,"    Wevelgem (West-Vlaanderen), Belgium",Professional:,1927-1929,, , ,,,,,
,Name:,Raymond,Family name:,De Corte,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,17-03-1898,Place of birth:,"Waarschoot (Oost-Vlaanderen), Belgium ",Date of death:30-03-1972Place of death: ,"    Waarschoot (Oost-Vlaanderen), Belgium",Professional:,1924-1934,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,26-12-1898,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:09-08-1972Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1925-1935,, , ,,,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,27-02-1904,Place of birth:,"Saint-Ouen (Ile-de-France), France ",Date of death:18-06-1980Place of death: ,"    Marseille (Provence-Alpes-Cote d'Azur), France",Professional:,1926-1939,, , ,,,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,27-02-1904,Place of birth:,"Saint-Ouen (Ile-de-France), France ",Date of death:18-06-1980Place of death: ,"    Marseille (Provence-Alpes-Cote d'Azur), France",Professional:,1926-1939,, , ,,,,,
,Name:,Giovanni-Michele,Family name:,Gordini,Nationality:,Italy ,Gender:, ,Age:,73 years,Date of birth:,23-04-1896,Place of birth:,"Budrio (Emilia-Romagna), Italy ",Date of death:22-02-1970Place of death: ,"    Cotignola (Emilia-Romagna), Italy",Professional:,1920-19291932,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Jules,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,49 years,Date of birth:,13-08-1901,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:31-12-1950Place of death:,"                , Unknown",Professional:,1925-1932,, , ,,,,,
,Name:,Aimé,Family name:,Dossche,Nationality:,Belgium ,Gender:, ,Age:,83 years,Date of birth:,28-03-1902,Place of birth:,"Landegem (Oost-Vlaanderen), Belgium ",Date of death:30-10-1985Place of death: ,"    Gent (Oost-Vlaanderen), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,25-03-1902,Place of birth:,"Oostende (West-Vlaanderen), Belgium ",Date of death:07-07-1968Place of death: ,"    Oostende (West-Vlaanderen), Belgium",Professional:,1926-1935,, , ,,,,,
,Name:,Félix,Family name:,Sellier,Nationality:,Belgium ,Gender:, ,Age:,72 years,Date of birth:,02-01-1893,Place of birth:,"Spy (Namur), Belgium ",Date of death:16-04-1965Place of death: ,"    Gembloux (Namur), Belgium",Professional:,1919-1928,, , ,,,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,12-05-1900,Place of birth:,"Pont-de-Loup (Hainaut), Belgium ",Date of death:18-06-1954Place of death: ,"    Châtelet (Hainaut), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,02-11-1901,Place of birth:,"Willebroek (Antwerpen), Belgium ",Date of death:31-05-1986Place of death: ,"    Willebroek (Antwerpen), Belgium",Professional:,1924-19281937,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,02-11-1901,Place of birth:,"Willebroek (Antwerpen), Belgium ",Date of death:31-05-1986Place of death: ,"    Willebroek (Antwerpen), Belgium",Professional:,1924-19281937,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Bartolomeo,Family name:,Aimo,Nationality:,Italy ,Gender:, ,Age:,81 years,Date of birth:,24-09-1889,Place of birth:,"Virle Piemonte (Piemonte), Italy ",Date of death:01-12-1970Place of death: ,"    Torino (Piemonte), Italy",Professional:,1919-1930,, , ,,,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,02-11-1901,Place of birth:,"Willebroek (Antwerpen), Belgium ",Date of death:31-05-1986Place of death: ,"    Willebroek (Antwerpen), Belgium",Professional:,1924-19281937,, , ,,,,,
,Name:,Camiel,Family name:,Vandecasteele,Nationality:,Belgium ,Gender:, ,Age:,58 years,Date of birth:,27-06-1902,Place of birth:,"Sint-Andries (West-Vlaanderen), Belgium ",Date of death:12-02-1961Place of death: ,"    Brugge (West-Vlaanderen), Belgium",Professional:,1920-19301933-1934,, , ,,,,,
,Name:,Aimé,Family name:,Dossche,Nationality:,Belgium ,Gender:, ,Age:,83 years,Date of birth:,28-03-1902,Place of birth:,"Landegem (Oost-Vlaanderen), Belgium ",Date of death:30-10-1985Place of death: ,"    Gent (Oost-Vlaanderen), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Romain,Family name:,Bellenger,Nationality:,France ,Gender:, ,Age:,87 years,Date of birth:,18-01-1894,Place of birth:,"Paris (Ile-de-France), France ",Date of death:25-11-1981Place of death: ,"    Cahors (Midi-Pyrenees), France",Professional:,1919-1929,, , ,,,,,
,Name:,Louis,Family name:,Mottiat,Nationality:,Belgium ,Gender:, ,Age:,82 years,Date of birth:,06-07-1889,Place of birth:,"Bouffioulx (Hainaut), Belgium ",Date of death:05-06-1972Place of death: ,"    Gilly (Hainaut), Belgium",Professional:,1912-1925,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,12-05-1900,Place of birth:,"Pont-de-Loup (Hainaut), Belgium ",Date of death:18-06-1954Place of death: ,"    Châtelet (Hainaut), Belgium",Professional:,1924-1932,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Théo,Family name:,Beeckman,Nationality:,Belgium ,Gender:, ,Age:,59 years,Date of birth:,01-11-1896,Place of birth:,"Meerbeke (Oost-Vlaanderen), Belgium ",Date of death:22-11-1955Place of death: ,"    Meerbeke (Oost-Vlaanderen), Belgium",Professional:,1920-1927,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,11-09-1892,Place of birth:,"Wontergem (Oost-Vlaanderen), Belgium ",Date of death:03-01-1980Place of death: ,"    Deinze (Oost-Vlaanderen), Belgium",Professional:,1913-1933,, , ,,,,,
,Name:,Bartolomeo,Family name:,Aimo,Nationality:,Italy ,Gender:, ,Age:,81 years,Date of birth:,24-09-1889,Place of birth:,"Virle Piemonte (Piemonte), Italy ",Date of death:01-12-1970Place of death: ,"    Torino (Piemonte), Italy",Professional:,1919-1930,, , ,,,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,26-12-1898,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:09-08-1972Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1925-1935,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,26-12-1898,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:09-08-1972Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1925-1935,, , ,,,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,26-12-1898,Place of birth:,"Roeselare (West-Vlaanderen), Belgium ",Date of death:09-08-1972Place of death: ,"    Roeselare (West-Vlaanderen), Belgium",Professional:,1925-1935,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Romain,Family name:,Bellenger,Nationality:,France ,Gender:, ,Age:,87 years,Date of birth:,18-01-1894,Place of birth:,"Paris (Ile-de-France), France ",Date of death:25-11-1981Place of death: ,"    Cahors (Midi-Pyrenees), France",Professional:,1919-1929,, , ,,,,,
,Name:,Théo,Family name:,Beeckman,Nationality:,Belgium ,Gender:, ,Age:,59 years,Date of birth:,01-11-1896,Place of birth:,"Meerbeke (Oost-Vlaanderen), Belgium ",Date of death:22-11-1955Place of death: ,"    Meerbeke (Oost-Vlaanderen), Belgium",Professional:,1920-1927,, , ,,,,,
,Name:,Félix,Family name:,Goethals,Nationality:,France ,Gender:, ,Age:,71 years,Date of birth:,14-01-1891,Place of birth:,"Rinxent (Nord-Pas-de-Calais), France ",Date of death:24-09-1962Place of death: ,"    Capinghem (Nord-Pas-de-Calais), France",Professional:,1913-19141919-1926,, , ,,,,,
,Name:,Omer,Family name:,Huyse,Nationality:,Belgium ,Gender:, ,Age:,90 years,Date of birth:,22-08-1898,Place of birth:,"Kortrijk (West-Vlaanderen), Belgium ",Date of death:02-03-1989Place of death: ,"    Kortrijk (West-Vlaanderen), Belgium",Professional:,1924-1930,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Louis,Family name:,Mottiat,Nationality:,Belgium ,Gender:, ,Age:,82 years,Date of birth:,06-07-1889,Place of birth:,"Bouffioulx (Hainaut), Belgium ",Date of death:05-06-1972Place of death: ,"    Gilly (Hainaut), Belgium",Professional:,1912-1925,, , ,,,,,
,Name:,Philippe,Family name:,Thys,Nationality:,Belgium ,Gender:, ,Age:,81 years,Date of birth:,08-10-1889,Place of birth:,"Anderlecht (Brussels Hoofdstedelijk Gewest), Belgium ",Date of death:17-01-1971Place of death: ,"    Anderlecht (Brussels Hoofdstedelijk Gewest), Belgium",Professional:,1912-1927,, , ,,,,,
,Name:,Giovanni,Family name:,Brunero,Nationality:,Italy ,Gender:, ,Age:,39 years,Date of birth:,04-10-1895,Place of birth:,"San Maurizio Canavese (Piemonte), Italy ",Date of death:23-11-1934Place of death: ,"    Ciriè (Piemonte), Italy",Professional:,1919-1929,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,04-11-1899,Place of birth:,"Mamer (Luxembourg), Luxemburg ",Date of death:08-11-1985Place of death: ,"    Luxembourg (Luxembourg), Luxemburg",Professional:,1922-1934,, , ,,,,,
,Name:,Arsène,Family name:,Alancourt,Nationality:,France ,Gender:, ,Age:,73 years,Date of birth:,29-02-1892,Place of birth:,"Paris (Ile-de-France), France ",Date of death:20-04-1965Place of death: ,"    Clichy (Ile-de-France), France",Professional:,1922-1928,, , ,,,,,
,Name:,Romain,Family name:,Bellenger,Nationality:,France ,Gender:, ,Age:,87 years,Date of birth:,18-01-1894,Place of birth:,"Paris (Ile-de-France), France ",Date of death:25-11-1981Place of death: ,"    Cahors (Midi-Pyrenees), France",Professional:,1919-1929,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,01-08-1894,Place of birth:,"San Martino (Veneto), Italy ",Date of death:15-06-1927Place of death: ,"    Gemona del Friuli (Friuli-Venezia Giulia), Italy",Professional:,1922-1927,, , ,,,,,
